"","uniqueid","island","site","transect","top_color","bowl_color","order","count","dateout","datecoll","duration","order_abbrev"
"2878","Guam_Riti_L1","guam","riti","L1","r","b","hemiptera",0,2018-01-12,2018-01-15,3,"hmptr"
"2879","Guam_Riti_L1","guam","riti","L1","r","b","coleoptera",0,2018-01-12,2018-01-15,3,"clptr"
"2880","Guam_Riti_L1","guam","riti","L1","r","b","formicidae",0,2018-01-12,2018-01-15,3,"frmcd"
"2881","Guam_Riti_L1","guam","riti","L1","r","b","apoidea",0,2018-01-12,2018-01-15,3,"apoid"
"2882","Guam_Riti_L1","guam","riti","L1","r","b","lepidoptera",0,2018-01-12,2018-01-15,3,"lpdpt"
"2883","Guam_Riti_L1","guam","riti","L1","r","b","blattodea",0,2018-01-12,2018-01-15,3,"blttd"
"2884","Guam_Riti_L1","guam","riti","L1","r","b","araneae",0,2018-01-12,2018-01-15,3,"arane"
"2885","Guam_Riti_L1","guam","riti","L1","r","b","partial",0,2018-01-12,2018-01-15,3,"partl"
"2886","Guam_Riti_L1","guam","riti","L1","r","b","trichoptera",0,2018-01-12,2018-01-15,3,"trchp"
"2887","Guam_Riti_L1","guam","riti","L1","r","b","other",0,2018-01-12,2018-01-15,3,"other"
"2888","Guam_Riti_L1","guam","riti","L1","r","y","diptera",0,2018-01-12,2018-01-15,3,"diptr"
"2889","Guam_Riti_L1","guam","riti","L1","r","y","hemiptera",0,2018-01-12,2018-01-15,3,"hmptr"
"2890","Guam_Riti_L1","guam","riti","L1","r","y","coleoptera",0,2018-01-12,2018-01-15,3,"clptr"
"2891","Guam_Riti_L1","guam","riti","L1","r","y","apoidea",0,2018-01-12,2018-01-15,3,"apoid"
"2892","Guam_Riti_L1","guam","riti","L1","r","y","crabronidae",0,2018-01-12,2018-01-15,3,"crbrn"
"2893","Guam_Riti_L1","guam","riti","L1","r","y","lepidoptera",0,2018-01-12,2018-01-15,3,"lpdpt"
"2894","Guam_Riti_L1","guam","riti","L1","r","y","blattodea",0,2018-01-12,2018-01-15,3,"blttd"
"2895","Guam_Riti_L1","guam","riti","L1","r","y","araneae",0,2018-01-12,2018-01-15,3,"arane"
"2896","Guam_Riti_L1","guam","riti","L1","r","y","isoptera",0,2018-01-12,2018-01-15,3,"isptr"
"2897","Guam_Riti_L1","guam","riti","L1","r","y","trichoptera",0,2018-01-12,2018-01-15,3,"trchp"
"2898","Guam_Riti_L1","guam","riti","L1","r","y","other",0,2018-01-12,2018-01-15,3,"other"
"2899","Guam_Riti_L1","guam","riti","L1","y","b","diptera",0,2018-01-12,2018-01-15,3,"diptr"
"2900","Guam_Riti_L1","guam","riti","L1","y","b","hemiptera",0,2018-01-12,2018-01-15,3,"hmptr"
"2901","Guam_Riti_L1","guam","riti","L1","y","b","coleoptera",0,2018-01-12,2018-01-15,3,"clptr"
"2902","Guam_Riti_L1","guam","riti","L1","y","b","formicidae",0,2018-01-12,2018-01-15,3,"frmcd"
"2903","Guam_Riti_L1","guam","riti","L1","y","b","apoidea",0,2018-01-12,2018-01-15,3,"apoid"
"2904","Guam_Riti_L1","guam","riti","L1","y","b","crabronidae",0,2018-01-12,2018-01-15,3,"crbrn"
"2905","Guam_Riti_L1","guam","riti","L1","y","b","lepidoptera",0,2018-01-12,2018-01-15,3,"lpdpt"
"2906","Guam_Riti_L1","guam","riti","L1","y","b","blattodea",0,2018-01-12,2018-01-15,3,"blttd"
"2907","Guam_Riti_L1","guam","riti","L1","y","b","araneae",0,2018-01-12,2018-01-15,3,"arane"
"2908","Guam_Riti_L1","guam","riti","L1","y","b","isoptera",0,2018-01-12,2018-01-15,3,"isptr"
"2909","Guam_Riti_L1","guam","riti","L1","y","b","partial",0,2018-01-12,2018-01-15,3,"partl"
"2910","Guam_Riti_L1","guam","riti","L1","y","b","trichoptera",0,2018-01-12,2018-01-15,3,"trchp"
"2911","Guam_Riti_L1","guam","riti","L1","y","b","other",0,2018-01-12,2018-01-15,3,"other"
"2912","Guam_Riti_L1","guam","riti","L1","y","w","diptera",0,2018-01-12,2018-01-15,3,"diptr"
"2913","Guam_Riti_L1","guam","riti","L1","y","w","hemiptera",0,2018-01-12,2018-01-15,3,"hmptr"
"2914","Guam_Riti_L1","guam","riti","L1","y","w","crabronidae",0,2018-01-12,2018-01-15,3,"crbrn"
"2915","Guam_Riti_L1","guam","riti","L1","y","w","lepidoptera",0,2018-01-12,2018-01-15,3,"lpdpt"
"2916","Guam_Riti_L1","guam","riti","L1","y","w","blattodea",0,2018-01-12,2018-01-15,3,"blttd"
"2917","Guam_Riti_L1","guam","riti","L1","y","w","araneae",0,2018-01-12,2018-01-15,3,"arane"
"2918","Guam_Riti_L1","guam","riti","L1","y","w","isoptera",0,2018-01-12,2018-01-15,3,"isptr"
"2919","Guam_Riti_L1","guam","riti","L1","y","w","partial",0,2018-01-12,2018-01-15,3,"partl"
"2920","Guam_Riti_L1","guam","riti","L1","y","w","trichoptera",0,2018-01-12,2018-01-15,3,"trchp"
"2921","Guam_Riti_L1","guam","riti","L1","y","w","other",0,2018-01-12,2018-01-15,3,"other"
"2922","Guam_Riti_L1","guam","riti","L1","w","r","diptera",0,2018-01-12,2018-01-15,3,"diptr"
"2923","Guam_Riti_L1","guam","riti","L1","w","r","hemiptera",0,2018-01-12,2018-01-15,3,"hmptr"
"2924","Guam_Riti_L1","guam","riti","L1","w","r","formicidae",0,2018-01-12,2018-01-15,3,"frmcd"
"2925","Guam_Riti_L1","guam","riti","L1","w","r","apoidea",0,2018-01-12,2018-01-15,3,"apoid"
"2926","Guam_Riti_L1","guam","riti","L1","w","r","crabronidae",0,2018-01-12,2018-01-15,3,"crbrn"
"2927","Guam_Riti_L1","guam","riti","L1","w","r","lepidoptera",0,2018-01-12,2018-01-15,3,"lpdpt"
"2928","Guam_Riti_L1","guam","riti","L1","w","r","blattodea",0,2018-01-12,2018-01-15,3,"blttd"
"2929","Guam_Riti_L1","guam","riti","L1","w","r","araneae",0,2018-01-12,2018-01-15,3,"arane"
"2930","Guam_Riti_L1","guam","riti","L1","w","r","isoptera",0,2018-01-12,2018-01-15,3,"isptr"
"2931","Guam_Riti_L1","guam","riti","L1","w","r","trichoptera",0,2018-01-12,2018-01-15,3,"trchp"
"2932","Guam_Riti_L1","guam","riti","L1","w","r","other",0,2018-01-12,2018-01-15,3,"other"
"2933","Guam_Riti_L1","guam","riti","L1","b","y","diptera",0,2018-01-12,2018-01-15,3,"diptr"
"2934","Guam_Riti_L1","guam","riti","L1","b","y","hemiptera",0,2018-01-12,2018-01-15,3,"hmptr"
"2935","Guam_Riti_L1","guam","riti","L1","b","y","coleoptera",0,2018-01-12,2018-01-15,3,"clptr"
"2936","Guam_Riti_L1","guam","riti","L1","b","y","formicidae",0,2018-01-12,2018-01-15,3,"frmcd"
"2937","Guam_Riti_L1","guam","riti","L1","b","y","apoidea",0,2018-01-12,2018-01-15,3,"apoid"
"2938","Guam_Riti_L1","guam","riti","L1","b","y","crabronidae",0,2018-01-12,2018-01-15,3,"crbrn"
"2939","Guam_Riti_L1","guam","riti","L1","b","y","lepidoptera",0,2018-01-12,2018-01-15,3,"lpdpt"
"2940","Guam_Riti_L1","guam","riti","L1","b","y","blattodea",0,2018-01-12,2018-01-15,3,"blttd"
"2941","Guam_Riti_L1","guam","riti","L1","b","y","araneae",0,2018-01-12,2018-01-15,3,"arane"
"2942","Guam_Riti_L1","guam","riti","L1","b","y","isoptera",0,2018-01-12,2018-01-15,3,"isptr"
"2943","Guam_Riti_L1","guam","riti","L1","b","y","partial",0,2018-01-12,2018-01-15,3,"partl"
"2944","Guam_Riti_L1","guam","riti","L1","b","y","trichoptera",0,2018-01-12,2018-01-15,3,"trchp"
"2945","Guam_Riti_L1","guam","riti","L1","b","y","other",0,2018-01-12,2018-01-15,3,"other"
"2946","Guam_Riti_L1","guam","riti","L1","r","w","diptera",0,2018-01-12,2018-01-15,3,"diptr"
"2947","Guam_Riti_L1","guam","riti","L1","r","w","hemiptera",0,2018-01-12,2018-01-15,3,"hmptr"
"2948","Guam_Riti_L1","guam","riti","L1","r","w","coleoptera",0,2018-01-12,2018-01-15,3,"clptr"
"2949","Guam_Riti_L1","guam","riti","L1","r","w","formicidae",0,2018-01-12,2018-01-15,3,"frmcd"
"2950","Guam_Riti_L1","guam","riti","L1","r","w","apoidea",0,2018-01-12,2018-01-15,3,"apoid"
"2951","Guam_Riti_L1","guam","riti","L1","r","w","crabronidae",0,2018-01-12,2018-01-15,3,"crbrn"
"2952","Guam_Riti_L1","guam","riti","L1","r","w","lepidoptera",0,2018-01-12,2018-01-15,3,"lpdpt"
"2953","Guam_Riti_L1","guam","riti","L1","r","w","blattodea",0,2018-01-12,2018-01-15,3,"blttd"
"2954","Guam_Riti_L1","guam","riti","L1","r","w","araneae",0,2018-01-12,2018-01-15,3,"arane"
"2955","Guam_Riti_L1","guam","riti","L1","r","w","isoptera",0,2018-01-12,2018-01-15,3,"isptr"
"2956","Guam_Riti_L1","guam","riti","L1","r","w","partial",0,2018-01-12,2018-01-15,3,"partl"
"2957","Guam_Riti_L1","guam","riti","L1","r","w","trichoptera",0,2018-01-12,2018-01-15,3,"trchp"
"2958","Guam_Riti_L1","guam","riti","L1","r","w","other",0,2018-01-12,2018-01-15,3,"other"
"2959","Guam_Riti_L1","guam","riti","L1","b","r","diptera",0,2018-01-12,2018-01-15,3,"diptr"
"2960","Guam_Riti_L1","guam","riti","L1","b","r","hemiptera",0,2018-01-12,2018-01-15,3,"hmptr"
"2961","Guam_Riti_L1","guam","riti","L1","b","r","coleoptera",0,2018-01-12,2018-01-15,3,"clptr"
"2962","Guam_Riti_L1","guam","riti","L1","b","r","apoidea",0,2018-01-12,2018-01-15,3,"apoid"
"2963","Guam_Riti_L1","guam","riti","L1","b","r","crabronidae",0,2018-01-12,2018-01-15,3,"crbrn"
"2964","Guam_Riti_L1","guam","riti","L1","b","r","lepidoptera",0,2018-01-12,2018-01-15,3,"lpdpt"
"2965","Guam_Riti_L1","guam","riti","L1","b","r","blattodea",0,2018-01-12,2018-01-15,3,"blttd"
"2966","Guam_Riti_L1","guam","riti","L1","b","r","araneae",0,2018-01-12,2018-01-15,3,"arane"
"2967","Guam_Riti_L1","guam","riti","L1","b","r","partial",0,2018-01-12,2018-01-15,3,"partl"
"2968","Guam_Riti_L1","guam","riti","L1","b","r","trichoptera",0,2018-01-12,2018-01-15,3,"trchp"
"2969","Guam_Riti_L1","guam","riti","L1","b","r","other",0,2018-01-12,2018-01-15,3,"other"
"2970","Guam_Riti_L1","guam","riti","L1","b","b","diptera",0,2018-01-12,2018-01-15,3,"diptr"
"2971","Guam_Riti_L1","guam","riti","L1","b","b","hemiptera",0,2018-01-12,2018-01-15,3,"hmptr"
"2972","Guam_Riti_L1","guam","riti","L1","b","b","coleoptera",0,2018-01-12,2018-01-15,3,"clptr"
"2973","Guam_Riti_L1","guam","riti","L1","b","b","formicidae",0,2018-01-12,2018-01-15,3,"frmcd"
"2974","Guam_Riti_L1","guam","riti","L1","b","b","apoidea",0,2018-01-12,2018-01-15,3,"apoid"
"2975","Guam_Riti_L1","guam","riti","L1","b","b","crabronidae",0,2018-01-12,2018-01-15,3,"crbrn"
"2976","Guam_Riti_L1","guam","riti","L1","b","b","lepidoptera",0,2018-01-12,2018-01-15,3,"lpdpt"
"2977","Guam_Riti_L1","guam","riti","L1","b","b","blattodea",0,2018-01-12,2018-01-15,3,"blttd"
"2978","Guam_Riti_L1","guam","riti","L1","b","b","araneae",0,2018-01-12,2018-01-15,3,"arane"
"2979","Guam_Riti_L1","guam","riti","L1","b","b","isoptera",0,2018-01-12,2018-01-15,3,"isptr"
"2980","Guam_Riti_L1","guam","riti","L1","b","b","partial",0,2018-01-12,2018-01-15,3,"partl"
"2981","Guam_Riti_L1","guam","riti","L1","b","b","trichoptera",0,2018-01-12,2018-01-15,3,"trchp"
"2982","Guam_Riti_L1","guam","riti","L1","b","b","other",0,2018-01-12,2018-01-15,3,"other"
"2983","Guam_Riti_L1","guam","riti","L1","y","r","diptera",0,2018-01-12,2018-01-15,3,"diptr"
"2984","Guam_Riti_L1","guam","riti","L1","y","r","hemiptera",0,2018-01-12,2018-01-15,3,"hmptr"
"2985","Guam_Riti_L1","guam","riti","L1","y","r","coleoptera",0,2018-01-12,2018-01-15,3,"clptr"
"2986","Guam_Riti_L1","guam","riti","L1","y","r","apoidea",0,2018-01-12,2018-01-15,3,"apoid"
"2987","Guam_Riti_L1","guam","riti","L1","y","r","crabronidae",0,2018-01-12,2018-01-15,3,"crbrn"
"2988","Guam_Riti_L1","guam","riti","L1","y","r","lepidoptera",0,2018-01-12,2018-01-15,3,"lpdpt"
"2989","Guam_Riti_L1","guam","riti","L1","y","r","blattodea",0,2018-01-12,2018-01-15,3,"blttd"
"2990","Guam_Riti_L1","guam","riti","L1","y","r","araneae",0,2018-01-12,2018-01-15,3,"arane"
"2991","Guam_Riti_L1","guam","riti","L1","y","r","isoptera",0,2018-01-12,2018-01-15,3,"isptr"
"2992","Guam_Riti_L1","guam","riti","L1","y","r","partial",0,2018-01-12,2018-01-15,3,"partl"
"2993","Guam_Riti_L1","guam","riti","L1","y","r","trichoptera",0,2018-01-12,2018-01-15,3,"trchp"
"2994","Guam_Riti_L1","guam","riti","L1","y","r","other",0,2018-01-12,2018-01-15,3,"other"
"2995","Guam_Riti_L1","guam","riti","L1","b","w","diptera",0,2018-01-12,2018-01-15,3,"diptr"
"2996","Guam_Riti_L1","guam","riti","L1","b","w","hemiptera",0,2018-01-12,2018-01-15,3,"hmptr"
"2997","Guam_Riti_L1","guam","riti","L1","b","w","coleoptera",0,2018-01-12,2018-01-15,3,"clptr"
"2998","Guam_Riti_L1","guam","riti","L1","b","w","formicidae",0,2018-01-12,2018-01-15,3,"frmcd"
"2999","Guam_Riti_L1","guam","riti","L1","b","w","apoidea",0,2018-01-12,2018-01-15,3,"apoid"
"3000","Guam_Riti_L1","guam","riti","L1","b","w","crabronidae",0,2018-01-12,2018-01-15,3,"crbrn"
"3001","Guam_Riti_L1","guam","riti","L1","b","w","lepidoptera",0,2018-01-12,2018-01-15,3,"lpdpt"
"3002","Guam_Riti_L1","guam","riti","L1","b","w","blattodea",0,2018-01-12,2018-01-15,3,"blttd"
"3003","Guam_Riti_L1","guam","riti","L1","b","w","araneae",0,2018-01-12,2018-01-15,3,"arane"
"3004","Guam_Riti_L1","guam","riti","L1","b","w","isoptera",0,2018-01-12,2018-01-15,3,"isptr"
"3005","Guam_Riti_L1","guam","riti","L1","b","w","partial",0,2018-01-12,2018-01-15,3,"partl"
"3006","Guam_Riti_L1","guam","riti","L1","b","w","trichoptera",0,2018-01-12,2018-01-15,3,"trchp"
"3007","Guam_Riti_L1","guam","riti","L1","b","w","other",0,2018-01-12,2018-01-15,3,"other"
"3008","Guam_Riti_L1","guam","riti","L1","w","w","diptera",0,2018-01-12,2018-01-15,3,"diptr"
"3009","Guam_Riti_L1","guam","riti","L1","w","w","hemiptera",0,2018-01-12,2018-01-15,3,"hmptr"
"3010","Guam_Riti_L1","guam","riti","L1","w","w","coleoptera",0,2018-01-12,2018-01-15,3,"clptr"
"3011","Guam_Riti_L1","guam","riti","L1","w","w","formicidae",0,2018-01-12,2018-01-15,3,"frmcd"
"3012","Guam_Riti_L1","guam","riti","L1","w","w","apoidea",0,2018-01-12,2018-01-15,3,"apoid"
"3013","Guam_Riti_L1","guam","riti","L1","w","w","crabronidae",0,2018-01-12,2018-01-15,3,"crbrn"
"3014","Guam_Riti_L1","guam","riti","L1","w","w","lepidoptera",0,2018-01-12,2018-01-15,3,"lpdpt"
"3015","Guam_Riti_L1","guam","riti","L1","w","w","blattodea",0,2018-01-12,2018-01-15,3,"blttd"
"3016","Guam_Riti_L1","guam","riti","L1","w","w","araneae",0,2018-01-12,2018-01-15,3,"arane"
"3017","Guam_Riti_L1","guam","riti","L1","w","w","isoptera",0,2018-01-12,2018-01-15,3,"isptr"
"3018","Guam_Riti_L1","guam","riti","L1","w","w","partial",0,2018-01-12,2018-01-15,3,"partl"
"3019","Guam_Riti_L1","guam","riti","L1","w","w","trichoptera",0,2018-01-12,2018-01-15,3,"trchp"
"3020","Guam_Riti_L1","guam","riti","L1","w","w","other",0,2018-01-12,2018-01-15,3,"other"
"3021","Guam_Riti_L1","guam","riti","L1","r","r","diptera",0,2018-01-12,2018-01-15,3,"diptr"
"3022","Guam_Riti_L1","guam","riti","L1","r","r","hemiptera",0,2018-01-12,2018-01-15,3,"hmptr"
"3023","Guam_Riti_L1","guam","riti","L1","r","r","coleoptera",0,2018-01-12,2018-01-15,3,"clptr"
"3024","Guam_Riti_L1","guam","riti","L1","r","r","formicidae",0,2018-01-12,2018-01-15,3,"frmcd"
"3025","Guam_Riti_L1","guam","riti","L1","r","r","apoidea",0,2018-01-12,2018-01-15,3,"apoid"
"3026","Guam_Riti_L1","guam","riti","L1","r","r","crabronidae",0,2018-01-12,2018-01-15,3,"crbrn"
"3027","Guam_Riti_L1","guam","riti","L1","r","r","lepidoptera",0,2018-01-12,2018-01-15,3,"lpdpt"
"3028","Guam_Riti_L1","guam","riti","L1","r","r","blattodea",0,2018-01-12,2018-01-15,3,"blttd"
"3029","Guam_Riti_L1","guam","riti","L1","r","r","araneae",0,2018-01-12,2018-01-15,3,"arane"
"3030","Guam_Riti_L1","guam","riti","L1","r","r","isoptera",0,2018-01-12,2018-01-15,3,"isptr"
"3031","Guam_Riti_L1","guam","riti","L1","r","r","trichoptera",0,2018-01-12,2018-01-15,3,"trchp"
"3032","Guam_Riti_L1","guam","riti","L1","r","r","other",0,2018-01-12,2018-01-15,3,"other"
"3033","Guam_Riti_L2","guam","riti","L2","y","y","diptera",0,2018-01-12,2018-01-15,3,"diptr"
"3034","Guam_Riti_L2","guam","riti","L2","y","y","hemiptera",0,2018-01-12,2018-01-15,3,"hmptr"
"3035","Guam_Riti_L2","guam","riti","L2","y","y","coleoptera",0,2018-01-12,2018-01-15,3,"clptr"
"3036","Guam_Riti_L2","guam","riti","L2","y","y","formicidae",0,2018-01-12,2018-01-15,3,"frmcd"
"3037","Guam_Riti_L2","guam","riti","L2","y","y","apoidea",0,2018-01-12,2018-01-15,3,"apoid"
"3038","Guam_Riti_L2","guam","riti","L2","y","y","crabronidae",0,2018-01-12,2018-01-15,3,"crbrn"
"3039","Guam_Riti_L2","guam","riti","L2","y","y","lepidoptera",0,2018-01-12,2018-01-15,3,"lpdpt"
"3040","Guam_Riti_L2","guam","riti","L2","y","y","blattodea",0,2018-01-12,2018-01-15,3,"blttd"
"3041","Guam_Riti_L2","guam","riti","L2","y","y","araneae",0,2018-01-12,2018-01-15,3,"arane"
"3042","Guam_Riti_L2","guam","riti","L2","y","y","isoptera",0,2018-01-12,2018-01-15,3,"isptr"
"3043","Guam_Riti_L2","guam","riti","L2","y","y","partial",0,2018-01-12,2018-01-15,3,"partl"
"3044","Guam_Riti_L2","guam","riti","L2","y","y","trichoptera",0,2018-01-12,2018-01-15,3,"trchp"
"3045","Guam_Riti_L2","guam","riti","L2","y","y","other",0,2018-01-12,2018-01-15,3,"other"
"3046","Guam_Riti_L2","guam","riti","L2","w","r","diptera",0,2018-01-12,2018-01-15,3,"diptr"
"3047","Guam_Riti_L2","guam","riti","L2","w","r","hemiptera",0,2018-01-12,2018-01-15,3,"hmptr"
"3048","Guam_Riti_L2","guam","riti","L2","w","r","coleoptera",0,2018-01-12,2018-01-15,3,"clptr"
"3049","Guam_Riti_L2","guam","riti","L2","w","r","apoidea",0,2018-01-12,2018-01-15,3,"apoid"
"3050","Guam_Riti_L2","guam","riti","L2","w","r","crabronidae",0,2018-01-12,2018-01-15,3,"crbrn"
"3051","Guam_Riti_L2","guam","riti","L2","w","r","lepidoptera",0,2018-01-12,2018-01-15,3,"lpdpt"
"3052","Guam_Riti_L2","guam","riti","L2","w","r","blattodea",0,2018-01-12,2018-01-15,3,"blttd"
"3053","Guam_Riti_L2","guam","riti","L2","w","r","araneae",0,2018-01-12,2018-01-15,3,"arane"
"3054","Guam_Riti_L2","guam","riti","L2","w","r","partial",0,2018-01-12,2018-01-15,3,"partl"
"3055","Guam_Riti_L2","guam","riti","L2","w","r","trichoptera",0,2018-01-12,2018-01-15,3,"trchp"
"3056","Guam_Riti_L2","guam","riti","L2","w","r","other",0,2018-01-12,2018-01-15,3,"other"
"3057","Guam_Riti_L2","guam","riti","L2","w","w","diptera",0,2018-01-12,2018-01-15,3,"diptr"
"3058","Guam_Riti_L2","guam","riti","L2","w","w","hemiptera",0,2018-01-12,2018-01-15,3,"hmptr"
"3059","Guam_Riti_L2","guam","riti","L2","w","w","coleoptera",0,2018-01-12,2018-01-15,3,"clptr"
"3060","Guam_Riti_L2","guam","riti","L2","w","w","apoidea",0,2018-01-12,2018-01-15,3,"apoid"
"3061","Guam_Riti_L2","guam","riti","L2","w","w","crabronidae",0,2018-01-12,2018-01-15,3,"crbrn"
"3062","Guam_Riti_L2","guam","riti","L2","w","w","lepidoptera",0,2018-01-12,2018-01-15,3,"lpdpt"
"3063","Guam_Riti_L2","guam","riti","L2","w","w","blattodea",0,2018-01-12,2018-01-15,3,"blttd"
"3064","Guam_Riti_L2","guam","riti","L2","w","w","araneae",0,2018-01-12,2018-01-15,3,"arane"
"3065","Guam_Riti_L2","guam","riti","L2","w","w","isoptera",0,2018-01-12,2018-01-15,3,"isptr"
"3066","Guam_Riti_L2","guam","riti","L2","w","w","partial",0,2018-01-12,2018-01-15,3,"partl"
"3067","Guam_Riti_L2","guam","riti","L2","w","w","trichoptera",0,2018-01-12,2018-01-15,3,"trchp"
"3068","Guam_Riti_L2","guam","riti","L2","w","w","other",0,2018-01-12,2018-01-15,3,"other"
"3069","Guam_Riti_L2","guam","riti","L2","w","b","diptera",0,2018-01-12,2018-01-15,3,"diptr"
"3070","Guam_Riti_L2","guam","riti","L2","w","b","hemiptera",0,2018-01-12,2018-01-15,3,"hmptr"
"3071","Guam_Riti_L2","guam","riti","L2","w","b","coleoptera",0,2018-01-12,2018-01-15,3,"clptr"
"3072","Guam_Riti_L2","guam","riti","L2","w","b","formicidae",0,2018-01-12,2018-01-15,3,"frmcd"
"3073","Guam_Riti_L2","guam","riti","L2","w","b","apoidea",0,2018-01-12,2018-01-15,3,"apoid"
"3074","Guam_Riti_L2","guam","riti","L2","w","b","lepidoptera",0,2018-01-12,2018-01-15,3,"lpdpt"
"3075","Guam_Riti_L2","guam","riti","L2","w","b","blattodea",0,2018-01-12,2018-01-15,3,"blttd"
"3076","Guam_Riti_L2","guam","riti","L2","w","b","araneae",0,2018-01-12,2018-01-15,3,"arane"
"3077","Guam_Riti_L2","guam","riti","L2","w","b","partial",0,2018-01-12,2018-01-15,3,"partl"
"3078","Guam_Riti_L2","guam","riti","L2","w","b","trichoptera",0,2018-01-12,2018-01-15,3,"trchp"
"3079","Guam_Riti_L2","guam","riti","L2","w","b","other",0,2018-01-12,2018-01-15,3,"other"
"3080","Guam_Riti_L2","guam","riti","L2","b","w","diptera",0,2018-01-12,2018-01-15,3,"diptr"
"3081","Guam_Riti_L2","guam","riti","L2","b","w","hemiptera",0,2018-01-12,2018-01-15,3,"hmptr"
"3082","Guam_Riti_L2","guam","riti","L2","b","w","apoidea",0,2018-01-12,2018-01-15,3,"apoid"
"3083","Guam_Riti_L2","guam","riti","L2","b","w","crabronidae",0,2018-01-12,2018-01-15,3,"crbrn"
"3084","Guam_Riti_L2","guam","riti","L2","b","w","lepidoptera",0,2018-01-12,2018-01-15,3,"lpdpt"
"3085","Guam_Riti_L2","guam","riti","L2","b","w","blattodea",0,2018-01-12,2018-01-15,3,"blttd"
"3086","Guam_Riti_L2","guam","riti","L2","b","w","araneae",0,2018-01-12,2018-01-15,3,"arane"
"3087","Guam_Riti_L2","guam","riti","L2","b","w","isoptera",0,2018-01-12,2018-01-15,3,"isptr"
"3088","Guam_Riti_L2","guam","riti","L2","b","w","partial",0,2018-01-12,2018-01-15,3,"partl"
"3089","Guam_Riti_L2","guam","riti","L2","b","w","trichoptera",0,2018-01-12,2018-01-15,3,"trchp"
"3090","Guam_Riti_L2","guam","riti","L2","b","w","other",0,2018-01-12,2018-01-15,3,"other"
"3091","Guam_Riti_L2","guam","riti","L2","b","r","diptera",0,2018-01-12,2018-01-15,3,"diptr"
"3092","Guam_Riti_L2","guam","riti","L2","b","r","hemiptera",0,2018-01-12,2018-01-15,3,"hmptr"
"3093","Guam_Riti_L2","guam","riti","L2","b","r","coleoptera",0,2018-01-12,2018-01-15,3,"clptr"
"3094","Guam_Riti_L2","guam","riti","L2","b","r","formicidae",0,2018-01-12,2018-01-15,3,"frmcd"
"3095","Guam_Riti_L2","guam","riti","L2","b","r","apoidea",0,2018-01-12,2018-01-15,3,"apoid"
"3096","Guam_Riti_L2","guam","riti","L2","b","r","crabronidae",0,2018-01-12,2018-01-15,3,"crbrn"
"3097","Guam_Riti_L2","guam","riti","L2","b","r","lepidoptera",0,2018-01-12,2018-01-15,3,"lpdpt"
"3098","Guam_Riti_L2","guam","riti","L2","b","r","blattodea",0,2018-01-12,2018-01-15,3,"blttd"
"3099","Guam_Riti_L2","guam","riti","L2","b","r","araneae",0,2018-01-12,2018-01-15,3,"arane"
"3100","Guam_Riti_L2","guam","riti","L2","b","r","isoptera",0,2018-01-12,2018-01-15,3,"isptr"
"3101","Guam_Riti_L2","guam","riti","L2","b","r","partial",0,2018-01-12,2018-01-15,3,"partl"
