"","uniqueid","island","site","transect","top_color","bowl_color","order","count","date traps out","date traps coll"
"4018","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","y","diptera",1,2018-01-17,2018-01-20
"4019","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","y","hemiptera",3,2018-01-17,2018-01-20
"4020","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","y","coleoptera",2,2018-01-17,2018-01-20
"4021","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","y","formicidae",0,2018-01-17,2018-01-20
"4022","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","y","apoidea",0,2018-01-17,2018-01-20
"4023","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","y","crabronidae",0,2018-01-17,2018-01-20
"4024","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","y","lepidoptera",2,2018-01-17,2018-01-20
"4025","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","y","blattodea",0,2018-01-17,2018-01-20
"4026","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","y","araneae",0,2018-01-17,2018-01-20
"4027","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","y","isoptera",0,2018-01-17,2018-01-20
"4028","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","y","partial",0,2018-01-17,2018-01-20
"4029","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","y","trichoptera",0,2018-01-17,2018-01-20
"4030","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","y","other",0,2018-01-17,2018-01-20
"4031","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","b","diptera",2,2018-01-17,2018-01-20
"4032","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","b","hemiptera",1,2018-01-17,2018-01-20
"4033","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","b","coleoptera",0,2018-01-17,2018-01-20
"4034","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","b","formicidae",0,2018-01-17,2018-01-20
"4035","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","b","apoidea",1,2018-01-17,2018-01-20
"4036","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","b","crabronidae",3,2018-01-17,2018-01-20
"4037","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","b","lepidoptera",0,2018-01-17,2018-01-20
"4038","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","b","blattodea",0,2018-01-17,2018-01-20
"4039","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","b","araneae",0,2018-01-17,2018-01-20
"4040","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","b","isoptera",0,2018-01-17,2018-01-20
"4041","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","b","partial",0,2018-01-17,2018-01-20
"4042","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","b","trichoptera",0,2018-01-17,2018-01-20
"4043","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","b","other",0,2018-01-17,2018-01-20
"4044","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","w","diptera",4,2018-01-17,2018-01-20
"4045","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","w","hemiptera",1,2018-01-17,2018-01-20
"4046","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","w","coleoptera",0,2018-01-17,2018-01-20
"4047","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","w","formicidae",0,2018-01-17,2018-01-20
"4048","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","w","apoidea",0,2018-01-17,2018-01-20
"4049","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","w","crabronidae",0,2018-01-17,2018-01-20
"4050","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","w","lepidoptera",1,2018-01-17,2018-01-20
"4051","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","w","blattodea",0,2018-01-17,2018-01-20
"4052","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","w","araneae",0,2018-01-17,2018-01-20
"4053","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","w","isoptera",0,2018-01-17,2018-01-20
"4054","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","w","partial",0,2018-01-17,2018-01-20
"4055","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","w","trichoptera",0,2018-01-17,2018-01-20
"4056","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","w","other",0,2018-01-17,2018-01-20
"4057","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","r","diptera",0,2018-01-17,2018-01-20
"4058","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","r","hemiptera",0,2018-01-17,2018-01-20
"4059","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","r","coleoptera",1,2018-01-17,2018-01-20
"4060","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","r","formicidae",0,2018-01-17,2018-01-20
"4061","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","r","apoidea",0,2018-01-17,2018-01-20
"4062","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","r","crabronidae",0,2018-01-17,2018-01-20
"4063","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","r","lepidoptera",2,2018-01-17,2018-01-20
"4064","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","r","blattodea",0,2018-01-17,2018-01-20
"4065","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","r","araneae",0,2018-01-17,2018-01-20
"4066","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","r","isoptera",0,2018-01-17,2018-01-20
"4067","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","r","partial",1,2018-01-17,2018-01-20
"4068","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","r","trichoptera",0,2018-01-17,2018-01-20
"4069","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","b","r","other",0,2018-01-17,2018-01-20
"4070","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","y","diptera",3,2018-01-17,2018-01-20
"4071","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","y","hemiptera",3,2018-01-17,2018-01-20
"4072","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","y","coleoptera",0,2018-01-17,2018-01-20
"4073","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","y","formicidae",0,2018-01-17,2018-01-20
"4074","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","y","apoidea",0,2018-01-17,2018-01-20
"4075","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","y","crabronidae",0,2018-01-17,2018-01-20
"4076","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","y","lepidoptera",0,2018-01-17,2018-01-20
"4077","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","y","blattodea",0,2018-01-17,2018-01-20
"4078","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","y","araneae",0,2018-01-17,2018-01-20
"4079","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","y","isoptera",0,2018-01-17,2018-01-20
"4080","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","y","partial",0,2018-01-17,2018-01-20
"4081","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","y","trichoptera",0,2018-01-17,2018-01-20
"4082","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","y","other",0,2018-01-17,2018-01-20
"4083","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","b","diptera",4,2018-01-17,2018-01-20
"4084","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","b","hemiptera",0,2018-01-17,2018-01-20
"4085","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","b","coleoptera",1,2018-01-17,2018-01-20
"4086","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","b","formicidae",0,2018-01-17,2018-01-20
"4087","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","b","apoidea",2,2018-01-17,2018-01-20
"4088","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","b","crabronidae",9,2018-01-17,2018-01-20
"4089","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","b","lepidoptera",1,2018-01-17,2018-01-20
"4090","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","b","blattodea",0,2018-01-17,2018-01-20
"4091","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","b","araneae",0,2018-01-17,2018-01-20
"4092","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","b","isoptera",0,2018-01-17,2018-01-20
"4093","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","b","partial",0,2018-01-17,2018-01-20
"4094","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","b","trichoptera",0,2018-01-17,2018-01-20
"4095","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","b","other",0,2018-01-17,2018-01-20
"4096","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","w","diptera",1,2018-01-17,2018-01-20
"4097","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","w","hemiptera",2,2018-01-17,2018-01-20
"4098","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","w","coleoptera",0,2018-01-17,2018-01-20
"4099","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","w","formicidae",2,2018-01-17,2018-01-20
"4100","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","w","apoidea",0,2018-01-17,2018-01-20
"4101","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","w","crabronidae",0,2018-01-17,2018-01-20
"4102","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","w","lepidoptera",0,2018-01-17,2018-01-20
"4103","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","w","blattodea",0,2018-01-17,2018-01-20
"4104","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","w","araneae",0,2018-01-17,2018-01-20
"4105","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","w","isoptera",0,2018-01-17,2018-01-20
"4106","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","w","partial",1,2018-01-17,2018-01-20
"4107","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","w","trichoptera",1,2018-01-17,2018-01-20
"4108","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","w","other",0,2018-01-17,2018-01-20
"4109","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","r","diptera",0,2018-01-17,2018-01-20
"4110","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","r","hemiptera",0,2018-01-17,2018-01-20
"4111","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","r","coleoptera",2,2018-01-17,2018-01-20
"4112","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","r","formicidae",0,2018-01-17,2018-01-20
"4113","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","r","apoidea",3,2018-01-17,2018-01-20
"4114","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","r","crabronidae",0,2018-01-17,2018-01-20
"4115","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","r","lepidoptera",2,2018-01-17,2018-01-20
"4116","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","r","blattodea",0,2018-01-17,2018-01-20
"4117","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","r","araneae",0,2018-01-17,2018-01-20
"4118","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","r","isoptera",0,2018-01-17,2018-01-20
"4119","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","r","partial",0,2018-01-17,2018-01-20
"4120","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","r","trichoptera",0,2018-01-17,2018-01-20
"4121","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","w","r","other",0,2018-01-17,2018-01-20
"4122","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","y","diptera",0,2018-01-17,2018-01-20
"4123","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","y","hemiptera",0,2018-01-17,2018-01-20
"4124","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","y","coleoptera",0,2018-01-17,2018-01-20
"4125","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","y","formicidae",0,2018-01-17,2018-01-20
"4126","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","y","apoidea",0,2018-01-17,2018-01-20
"4127","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","y","crabronidae",4,2018-01-17,2018-01-20
"4128","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","y","lepidoptera",0,2018-01-17,2018-01-20
"4129","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","y","blattodea",0,2018-01-17,2018-01-20
"4130","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","y","araneae",0,2018-01-17,2018-01-20
"4131","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","y","isoptera",0,2018-01-17,2018-01-20
"4132","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","y","partial",0,2018-01-17,2018-01-20
"4133","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","y","trichoptera",0,2018-01-17,2018-01-20
"4134","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","y","other",0,2018-01-17,2018-01-20
"4135","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","b","diptera",6,2018-01-17,2018-01-20
"4136","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","b","hemiptera",0,2018-01-17,2018-01-20
"4137","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","b","coleoptera",1,2018-01-17,2018-01-20
"4138","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","b","formicidae",1,2018-01-17,2018-01-20
"4139","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","b","apoidea",2,2018-01-17,2018-01-20
"4140","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","b","crabronidae",0,2018-01-17,2018-01-20
"4141","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","b","lepidoptera",3,2018-01-17,2018-01-20
"4142","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","b","blattodea",0,2018-01-17,2018-01-20
"4143","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","b","araneae",0,2018-01-17,2018-01-20
"4144","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","b","isoptera",0,2018-01-17,2018-01-20
"4145","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","b","partial",0,2018-01-17,2018-01-20
"4146","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","b","trichoptera",0,2018-01-17,2018-01-20
"4147","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","b","other",0,2018-01-17,2018-01-20
"4148","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","w","diptera",2,2018-01-17,2018-01-20
"4149","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","w","hemiptera",1,2018-01-17,2018-01-20
"4150","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","w","coleoptera",0,2018-01-17,2018-01-20
"4151","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","w","formicidae",0,2018-01-17,2018-01-20
"4152","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","w","apoidea",0,2018-01-17,2018-01-20
"4153","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","w","crabronidae",0,2018-01-17,2018-01-20
"4154","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","w","lepidoptera",0,2018-01-17,2018-01-20
"4155","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","w","blattodea",0,2018-01-17,2018-01-20
"4156","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","w","araneae",0,2018-01-17,2018-01-20
"4157","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","w","isoptera",0,2018-01-17,2018-01-20
"4158","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","w","partial",0,2018-01-17,2018-01-20
"4159","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","w","trichoptera",0,2018-01-17,2018-01-20
"4160","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","w","other",0,2018-01-17,2018-01-20
"4161","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","r","diptera",5,2018-01-17,2018-01-20
"4162","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","r","hemiptera",0,2018-01-17,2018-01-20
"4163","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","r","coleoptera",2,2018-01-17,2018-01-20
"4164","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","r","formicidae",0,2018-01-17,2018-01-20
"4165","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","r","apoidea",0,2018-01-17,2018-01-20
"4166","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","r","crabronidae",0,2018-01-17,2018-01-20
"4167","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","r","lepidoptera",1,2018-01-17,2018-01-20
"4168","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","r","blattodea",1,2018-01-17,2018-01-20
"4169","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","r","araneae",0,2018-01-17,2018-01-20
"4170","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","r","isoptera",0,2018-01-17,2018-01-20
"4171","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","r","partial",0,2018-01-17,2018-01-20
"4172","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","r","trichoptera",1,2018-01-17,2018-01-20
"4173","Saipan_ForbiGrid_L2","Saipan","ForbiGrid","L2","r","r","other",0,2018-01-17,2018-01-20
"4174","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","b","w","diptera",9,2018-01-17,2018-01-20
"4175","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","b","w","hemiptera",0,2018-01-17,2018-01-20
"4176","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","b","w","coleoptera",0,2018-01-17,2018-01-20
"4177","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","b","w","formicidae",1,2018-01-17,2018-01-20
"4178","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","b","w","apoidea",1,2018-01-17,2018-01-20
"4179","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","b","w","crabronidae",0,2018-01-17,2018-01-20
"4180","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","b","w","lepidoptera",0,2018-01-17,2018-01-20
"4181","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","b","w","blattodea",0,2018-01-17,2018-01-20
"4182","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","b","w","araneae",0,2018-01-17,2018-01-20
"4183","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","b","w","isoptera",0,2018-01-17,2018-01-20
"4184","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","b","w","partial",0,2018-01-17,2018-01-20
"4185","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","b","w","trichoptera",0,2018-01-17,2018-01-20
"4186","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","b","w","other",0,2018-01-17,2018-01-20
"4187","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","y","diptera",0,2018-01-17,2018-01-20
"4188","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","y","hemiptera",1,2018-01-17,2018-01-20
"4189","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","y","coleoptera",1,2018-01-17,2018-01-20
"4190","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","y","formicidae",0,2018-01-17,2018-01-20
"4191","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","y","apoidea",1,2018-01-17,2018-01-20
"4192","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","y","crabronidae",0,2018-01-17,2018-01-20
"4193","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","y","lepidoptera",23,2018-01-17,2018-01-20
"4194","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","y","blattodea",0,2018-01-17,2018-01-20
"4195","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","y","araneae",0,2018-01-17,2018-01-20
"4196","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","y","isoptera",0,2018-01-17,2018-01-20
"4197","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","y","partial",0,2018-01-17,2018-01-20
"4198","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","y","trichoptera",0,2018-01-17,2018-01-20
"4199","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","y","other",0,2018-01-17,2018-01-20
"4200","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","r","diptera",1,2018-01-17,2018-01-20
"4201","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","r","hemiptera",0,2018-01-17,2018-01-20
"4202","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","r","coleoptera",0,2018-01-17,2018-01-20
"4203","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","r","formicidae",0,2018-01-17,2018-01-20
"4204","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","r","apoidea",1,2018-01-17,2018-01-20
"4205","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","r","crabronidae",2,2018-01-17,2018-01-20
"4206","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","r","lepidoptera",0,2018-01-17,2018-01-20
"4207","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","r","blattodea",0,2018-01-17,2018-01-20
"4208","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","r","araneae",0,2018-01-17,2018-01-20
"4209","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","r","isoptera",0,2018-01-17,2018-01-20
"4210","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","r","partial",0,2018-01-17,2018-01-20
"4211","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","r","trichoptera",1,2018-01-17,2018-01-20
"4212","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","y","r","other",0,2018-01-17,2018-01-20
"4213","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","r","diptera",0,2018-01-17,2018-01-20
"4214","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","r","hemiptera",0,2018-01-17,2018-01-20
"4215","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","r","coleoptera",0,2018-01-17,2018-01-20
"4216","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","r","formicidae",0,2018-01-17,2018-01-20
"4217","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","r","apoidea",0,2018-01-17,2018-01-20
"4218","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","r","crabronidae",0,2018-01-17,2018-01-20
"4219","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","r","lepidoptera",16,2018-01-17,2018-01-20
"4220","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","r","blattodea",0,2018-01-17,2018-01-20
"4221","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","r","araneae",0,2018-01-17,2018-01-20
"4222","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","r","isoptera",0,2018-01-17,2018-01-20
"4223","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","r","partial",1,2018-01-17,2018-01-20
"4224","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","r","trichoptera",0,2018-01-17,2018-01-20
"4225","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","r","other",0,2018-01-17,2018-01-20
"4226","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","w","diptera",4,2018-01-17,2018-01-20
"4227","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","w","hemiptera",2,2018-01-17,2018-01-20
"4228","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","w","coleoptera",0,2018-01-17,2018-01-20
"4229","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","w","formicidae",0,2018-01-17,2018-01-20
"4230","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","w","apoidea",0,2018-01-17,2018-01-20
"4231","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","w","crabronidae",0,2018-01-17,2018-01-20
"4232","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","w","lepidoptera",0,2018-01-17,2018-01-20
"4233","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","w","blattodea",0,2018-01-17,2018-01-20
"4234","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","w","araneae",0,2018-01-17,2018-01-20
"4235","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","w","isoptera",0,2018-01-17,2018-01-20
"4236","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","w","partial",0,2018-01-17,2018-01-20
"4237","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","w","trichoptera",0,2018-01-17,2018-01-20
"4238","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","r","w","other",0,2018-01-17,2018-01-20
"4239","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","b","y","diptera",0,2018-01-17,2018-01-20
"4240","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","b","y","hemiptera",0,2018-01-17,2018-01-20
"4241","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","b","y","coleoptera",1,2018-01-17,2018-01-20
"4242","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","b","y","formicidae",0,2018-01-17,2018-01-20
"4243","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","b","y","apoidea",0,2018-01-17,2018-01-20
"4244","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","b","y","crabronidae",2,2018-01-17,2018-01-20
"4245","Saipan_ForbiGrid_L3","Saipan","ForbiGrid","L3","b","y","lepidoptera",11,2018-01-17,2018-01-20
